tweet_id,sentiment,content 
1961466219,neutral,baby gets shuts today
1961472838,sadness,wishing beach right now_exc__exc_
1961472946,worry,walking puppies downtown_dat_ also_com_ mystery missing cat solved_col_ locked basement nearly two days_dat_
1961473722,happiness,_at_ hear ya_dat_
1961473785,empty,bored_com_ really don_clo_t know do_exc_
1961473830,neutral,you_at_ wish would tweet followed me_dat_
1961474156,neutral,ugggh school boring_exc_ cant wait year over_dat_ stressed _gui__dat__eq_ shoulda stayed home today_dat__dat__dat__dat_
1961474488,sadness,happy bunny
1961474612,sadness,_at_ melted maybe 2 square inches skin_dat_ ran cold water min two iced ice melted_dat_ now_com_ hurts
1961475142,sadness,tbh credit phone sux_dat_ cant even text people see what_clo_s happening_com_ like totally grrrsville
1961475223,worry,_at_ i_clo_m starting get really dizzy_dat_ tour philippines_int_ we_clo_d feel bliss knowing efforts worth it_exc_
1961475231,worry,im stressed out_dat_ anything get better _ast_sigh_ast_
1961475682,neutral,_at_ dang stuck fantasty picks
1961475719,worry,_hashtag_ ow_com_ rug burns
1961475795,worry,getting upset work cus bindz j bullies won_clo_t let go duty free shopping_exc_
1961475840,empty,would like macaroni cheese please_dat__dat__dat__dat_no_int_
1961476247,hate,projects suck
1961476298,relief,walking puppies downtown_dat_ also_com_ mystery missing cat solved_col_ hid basement nearly two days_dat_
1961477134,boredom,gigantic initial inertial get oneself work deadline
1961477216,sadness,_at_ _at_ fã¯â¿â½hlt sich ganz _hashtag_ _hashtag_
1961477568,worry,omg_dat_ _dat_please jonas brothers add extra date dublin november_exc_ tried 2 get tickets dey sold out_dat_
1961477617,worry,_at_ yea_dat__dat__dat_looks like is_dat__dat__dat_sorry abt nt gettin touch_dat__dat_was hectic
1961477649,worry,think rate_dat__dat_ ill class 4_dat__dat__dat_ sigh_dat_
1961477820,worry,_at_ nooooooo_exc__exc__exc__exc__exc__exc__exc__exc__exc__exc__exc__exc__exc_ july_int_ im gon na back home nooooooooooo_exc__exc__exc__exc__exc__exc__exc__exc__exc_
1961477992,neutral,redneck hoe apparently_dat_
1961478310,worry,_at_ wish could fix dang thing_exc__exc__exc_
1961478356,sadness,second year
1961478547,sadness,_at_ miss u
1961478634,neutral,eat_com_ home made indian food boak x
1961478769,worry,cold here_exc_ getting chill
1961478807,worry,makes sad people phones sick
1961479003,surprise,_at_ aw actually read first
1961479029,worry,_at_ look said to_dat__dat__dat__dat_someone_dat_ actually dont_dat_ no_com_ it_dat_ dont_dat_ yes_dat_ no_dat_yes_dat_ no_dat_ ugh dont know_dat_
1961479263,surprise,_at_ wish_dat_ van comes round_dat_ missed
1961480057,hate,basketball flat massive spider pavement chalks sun gone in_dat_ fml_dat_
1961480343,worry,_at_ miss
1961480373,surprise,_at_ damn got right_exc_ suppose took long reply lol
1961480375,worry,always wake one minute alarm scheduled go off_int__int_
1961480390,sadness,43416 miss much heart aching without bub _url_
1961480516,sadness,far vigorous pruning regretting removal many cucumber flowers cucumber plant_dat_
1961480778,love,_at_ im following you_exc_ im following you_exc_ im sorry_exc_ ahhahah missed you_exc_
1961481177,worry,okay i_clo_m dedicating 300th tweet fact i_clo_m going apple store huge crack glass screen_exc_
1961481315,worry,_at_ yes_dat_ thinking staying office it_clo_s slightly less ridiculously hot
1961481653,sadness,_at_ tom _com_ today school played pov break _com_ almost cryed _exc_ show sao paulo today _exc_ wish could there_exc_
1961481724,neutral,it_clo_s friday_dat__dat__dat_ friday morning_dat_ ugh_dat_
1961482073,anger,arduous task accomplish work_dat__dat__dat_stuff already done & amp_sem_ usual hasn_clo_t_dat_ either_dat_
1961482097,neutral,found _gui_ _url_ _gui_ fucking frenchies set precedent
1961482249,surprise,_at_ fruity pebbles_int__exc_ what_int_ lucky charms
1961482391,neutral,also_dat_ proof number _hashtag_ life _gui_ imaginary boyfriend named vince_dat_ it_clo_s sad friends encourage so_dat_
1961482408,sadness,oh check stock port_dat_ marketing unable buy ticon best price
1961483427,hate,_at_ that_com_ i_clo_ll pc
1961483428,worry,ive burned like ginger kid sun_dat_ arms red
1961483511,worry,happy birthday meeeee_exc__exc_ excited go tonight_com_ i_clo_m gon na miss girl
1961483521,sadness,_at_ one even liked answers life last night_com_ pshh
1961483948,surprise,_at_ cant believe tila tequila ct didnt know_dat__dat__dat_ upset
1961484023,fun,getting one field vehicles cleaned_dat_ looks like action hero governor wants give another furlough day_dat_ nice
1961484110,worry,twitter says needs break i_clo_ll back bit _par_capacity_int__int__par_
1961484517,sadness,_at_ i_clo_m good bored work
1961484906,worry,back work tomoo day 1 5 bee_dat_
1961484917,hate,reli gd holiday _dat__dat_ buh revise x
1961485460,sadness,oh pw_com_ done wrong_dat_ signing time ur children_clo_s article wrong_dat__dat__dat_and neil gaiman_int__exc_ tease me_dat_ _hashtag_
1961485624,worry,feeling low depressed i_clo_m holiday
1961485745,worry,_at_ haha yeah hate seeing pain can_dat__dat_ send hugs too_com_ hun_exc_ hate seeing youre unhappy
1961485797,hate,_at_ what_clo_s up_int_ happened_int_ dm need to_dat_ txt phone defunk_clo_d
1961486491,worry,_at_
1961486575,neutral,_at_ stfu e3 list link broke
1961487029,sadness,jeff can_clo_t get visa time come visit me_exc_ i_clo_m sad_dat_ news_com_ i_clo_m going lapa tonight samba night away_dat_
1961487135,sadness,sooo tired cubicle
1961487250,worry,_at_ oh man_dat__dat__dat_ i_clo_m sorry hear that_dat_ hope everything works
1961487397,sadness,laying bed listening opticon_dat_ miss joe veneck
1961487601,worry,going check make sure fishies dead_dat_ poor fishies
1961487855,sadness,cheered_com_i yelled shake end chant suck & quot_sem_x & quot_sem_ got suspended & amp_sem_ give public apology_com_lol
1961487941,neutral,_at_ brought back memories mentioning mixer~of pushed angels desk_com_with full glass beer_com_not fault_com_desk f_clo_d
1961489263,fun,blah_dat_ registered coach summer eh tourney starts july 6th_dat_ vacation 7_sla_15_gui_28th_dat_ fk life_com_ haha
1961489344,relief,leaving soon kansas city take stuff_dat_ 8 days living carthage left_dat_
1961489372,hate,hello_exc_im back andim drunk_com_ much asi love friends_com_i hate unintentionally make feel inadequate_dat_ineedhelp
1961489635,surprise,_at_ oh read
1961489642,worry,_at_ close eyes watch
1961489793,worry,eating lunch wife like wanted
1961489912,sadness,_at_ goddamn fucking sucks _ast_hugs_ast_
1961490023,sadness,miss baby 2 days
1961490124,neutral,geocaching_dat_com seems huge delay delivering pocket queries
1961490229,neutral,_at_ ah yes_com_ know feeling
1961490310,surprise,_at_ it_clo_s lie like restaraunt named & quot_sem_garfields & quot_sem__dat__dat__dat_ nowhere found
1961490480,happiness,_at_ nice beta easports still news online madden
1961490616,neutral,yawn_exc_ ow_com_ caught cramp maybe take nap
1961490673,worry,_at_ sucks man hope problem_gui_free weekend_dat_
1961490824,worry,ff wrong_exc_
1961491479,worry,i_clo_m ready baby 3 tomorrow growing fast_dat__dat__dat__dat_
1961491664,neutral,getting ready theatre don_clo_t seem like clothes moment might wear i_clo_ve wearing day_dat__dat_
1961491821,neutral,anyone know pc keeps restarting itself_int_
1961491871,hate,jealousy makes u different person _dat__dat__dat_ freakin hate way got ta suck guess
1961491949,neutral,actually participated lit today _col_p also_com_ better rain
1961491975,sadness,i_clo_m tired idk 2 do_dat__dat__dat_and 2 much 2 _dat__dat__dat_church 2 nite_com_ got ta write sermon_com_ wash & amp_sem_ flat iron hair_com_ eat_exc_ much 2
1961492130,neutral,food oven still frozen_dat_ seems advance clock flashing 12_col_00 make oven work
1961492297,sadness,wk wishin annies grad ceremony coodnt becuz sumthin dnt care mention_dat__dat__dat_ sooo sad
1961492979,worry,looking forward long trip morning_dat_ i_clo_m sick
1961493464,happiness,recollecting jog a_dat_m_dat_ _gui_ almost perfect except unkown type hanging vehicle_dat_ much mental noise_gui_ 6 mile jog
1961493778,worry,saw 22nd june make think jenny miss much _dat__dat__dat_
1961493805,relief,_at_ know weather_clo_s clearing suppose nice sat sun
1961494053,worry,_at_ ohhhhh busy didn_clo_t see again_dat__dat__dat_
1961494633,neutral,_at_ argh_dat_ totally right_com_ escapou_gui_me
1961494756,fun,yesterday today weekend_dat__dat__dat__dat_back work 2moro_exc_
1961494863,sadness,looks like office tv get mlb network_dat__dat__dat_ looks like mlbn televising det_sla_bal game today _hashtag_
1961495657,neutral,tired_int_
1961495902,surprise,wasn_clo_t bad enough time last night body decided wanted sick
1961496614,surprise,_at_ like double posting twitter_int_ _sem__par_ lol_dat_ me_com_ don_clo_t take anything_dat_
1961497275,worry,_at_ lol freakinggg worse lookse shirt shorts sandals looks like gon na rain outside boo yahoo wearther
1961497435,worry,_at_ don_clo_t let queer boys donate blood_dat_
1961497655,neutral,safari 4 beta _par_os x_par_ crash loop startup_dat_ back non_gui_ cookie saving firefox_dat_
1961498197,sadness,drums_com_ made peoples sets_com_ so_com_ give back
1961498975,love,_at_ open now_int__int__int_ good_exc__exc__exc_ didn_clo_t agree w_sla_me
1961499106,worry,_at_ ditching again_int_ missed_dat_ wish ruby boys would represent_dat_
1961499203,neutral,5 half hours work wish something do_dat__dat_
1961499417,happiness,_at_ mean post concert blues _sem__par_ _ast_lol_ast_ well_com_ soooo know mean _dat__dat__dat_
1961500898,sadness,freezing cold_exc_ cant function right type weather_dat_ starving max
1961501072,sadness,legs hurting standing day_dat_
1961501082,worry,wants set coffee shop_com_ money
1961501119,neutral,ok might lil slow & quot_sem_ff_hashtag2_ & quot_sem_ mean_int__exc_ _url_
1961501155,surprise,_at_ i_clo_m running things say_com_ i_clo_m starting think you_clo_ll hate flooding inbox & quot_sem_philippines tour_int_ & quot_sem_
1961501586,happiness,live live_exc_ _par_ dj jayem b2b e_dat_s_dat_r click _col_ _url_
1961501807,anger,_at_ every time succeed code_com_ get & quot_sem_we_clo_re sorry_dat_ credit card declined time_dat_ & quot_sem_
1961501921,neutral,_at_ love to_exc_ i_clo_m available 5pm_dat_ dear_int_ would love help _at_ convert vids_dat_ã¯â¿â½
1961502000,neutral,_at_ ghunghte mein chanda hai phir bhi hai phela chaaron aur ujala love songggggg ps got lost morrisons
1961502146,surprise,_at_ damn_exc_ wish going_exc_ found late get wranglers kids _at__dat_ miss _hashtag_ every year_exc_
1961502314,surprise,_at_ ohoh missed ur tweets im gon na stay awake night see announcement now_com_ damn time difference
1961502333,happiness,found baby cousin gon na dad_exc__exc__exc__exc_ least he_clo_s married already_dat_ everybody getting married kids
1961502646,hate,hottest stressiest day work f area manager_dat_ happy going home_exc_
1961503128,worry,tweeting ally court last time_dat__dat__dat__dat_ sad sad moment
1961503481,hate,_at_ man sucks_dat_
1961503862,worry,_at_ cant take chances sold out_com_ atx waited long_dat_
1961504617,love,sick right thankful chicken soup bed_exc_
1961504661,happiness,great time six flags yesterday_dat__dat_ summer friend spent night last night left i_clo_m bored_dat__dat_
1961504704,worry,_at_ weird_int_
1961505049,surprise,_at_ hahahaa sitting outside 2_gui_4 came bit haha ago dads cutting grass
1961505615,neutral,portuguese national library could use also_dat_ right seem stuck somewhere circa 1995_dat_ example _url_
1961505874,happiness,nobody ever _at__clo_ makes sad
1961506203,worry,came back watching terminator salvation _at_ cathay_dat_ it_clo_s so_gui_so only_com_ much action feel sorry marcus though_dat_
1961506354,neutral,dilemma_com_ wear_col_ now_col_ sanfran foggy 58 _com_ sacramento cple hrs sun 86 degr _dat_
1961506495,sadness,gave brother hug good_gui_bye_dat__dat_ took load furniture away house_dat_ took mattress like
1961515560,worry,scratchy scratchy throat_dat_ warm fluids needed
1961516304,worry,fact bad cook_com_ ships weren_clo_t cooked_com_ neither chicken
1961516879,hate,_at_ awful_dat_ xxxx
1961516889,worry,work punchy due two early morning pager events_dat_
1961516915,worry,saw sun_dat__dat__dat__dat__dat_ blink gone
1961517040,worry,_at_ ahh closed
1961517108,neutral,_at_ mom gets paid_dat__dat__dat_
1961517164,worry,cankle sore_dat_
1961517510,worry,take meds take percentage back_dat__dat__dat_ feeling worse
1961517732,sadness,_at_ _col_ ne_com_ muss noch 2 woche warten
1961517826,neutral,_at_ going say let_clo_s go lunch_dat__dat__dat_
1961518030,neutral,_at_ lol_exc_ sucks
1961519131,sadness,_at_ _at_ grr_exc_ stupid meebo disconnecting every 5 seconds
1961519382,sadness,super pumped & quot_sem_relay life & quot_sem_ tonite_dat_ walking honor sweet grandpa _clo_06 uncle howard past yesterday
1961519659,worry,_clo_s throat killing her_dat__dat__dat_ she_clo_s whining_com_ great_dat_
1961519878,worry,editting crap school drag_dat_ give lol ill home_dat_ wan na go home t_gui_t vida boring right
1961520146,sadness,miss old_dat__dat__dat_ ha_com_ ha_dat_ can_clo_t tell person_clo_s name_dat_
1961520431,worry,_at_ sale botega_dat__dat__dat_
1961520633,surprise,thanks iphone_com_ kept till 1 am_dat_ asshole_dat_
1961521379,empty,really wishes spare cash buy new punch wii
1961521423,surprise,wow r watching outsiders smelly english_dat_
1961521707,empty,can_clo_t even tell much hair dresser pissssssing clue wtf i_clo_m asking do_dat__dat_so i_clo_m expecting worst
1961521978,neutral,_at_ yeah_dat_
1961522142,neutral,ehhh_dat_scratch laying out_dat_no sun going lunchhhhh_dat_
1961522147,worry,neighborhood gas station gone_com_ kaput_com_ business_dat_ convenient trips ice whatevs_dat_ 3 miles travel_dat__dat_
1961522391,worry,_at_ ahh_exc_ normally would jump i_clo_m manning office solo today
1961522521,sadness,i_clo_m freezing math class_exc_
1961522537,love,turns 26 june 22_dat_ youth shelton bday going snag piece mancandy_dat_ miss u everyday_com_ hot chocolate & lt_sem_3_dat_
1961522579,worry,last day i_clo_m la_dat_ sad
1961522595,happiness,really wan na play_dat__dat__dat__dat_
1961522735,neutral,_at_ yeah got qualifyin in_dat_ whole race tape delayed
1961522940,sadness,gah_exc_ buddy k must hang person right miss him_dat_ along parker mcphee_dat_
1961523176,neutral,yeah one burrito taste like other_com_ avocado ranch sauce
1961523185,sadness,feeling today going boring _exc_ work _at_ 3 till 9_col_30
1961524501,worry,going home get home _com_ black berry _exc_ woo hoo _dat_ _dat_ _dat_ get see presten _exc_ & lt_sem_3
1961524549,love,going home get home _com_ black berry _exc_ woo hoo _dat_ _dat_ _dat_ get see presten _exc_ & lt_sem_3
1961524878,sadness,working freakin_clo_ computer trying save stuff harddrive seems failed miserably_dat_
1961524962,hate,oh hate friday evening_dat_
1961525054,sadness,kerry threw ball anand_sem_ bounced head_com_ landed lunch exploded everywhere_dat_
1961525180,sadness,taking care sick children
